game_id,date,venue,city,neutral,match_type,overs,team_inn1,team_inn2,toss_winner,toss_decision,match_winner,win_type,margin,umpires,man_of_match
565816,2013-01-27,Himachal Pradesh Cricket Association Stadium,Dharamsala,0,ODI,50,India,England,England,field,England,wickets,7.0,S Asnani|SJ Davis,IR Bell
578614,2013-06-06,Sophia Gardens,Cardiff,1,ODI,50,India,South Africa,South Africa,field,India,runs,26.0,IJ Gould|BNJ Oxenford,S Dhawan
578619,2013-06-11,Kennington Oval,London,1,ODI,50,West Indies,India,India,field,India,wickets,8.0,Aleem Dar|AL Hill,RA Jadeja
578623,2013-06-15,Edgbaston,Birmingham,1,ODI,50,Pakistan,India,India,field,India,wickets,8.0,IJ Gould|RA Kettleborough,B Kumar
566947,2013-06-20,Sophia Gardens,Cardiff,1,ODI,50,Sri Lanka,India,India,field,India,wickets,8.0,Aleem Dar|RA Kettleborough,I Sharma
566948,2013-06-23,Edgbaston,Birmingham,0,ODI,50,India,England,England,field,India,runs,5.0,HDPK Dharmasena|RJ Tucker,RA Jadeja
597924,2013-06-30,"Sabina Park, Kingston",Jamaica,0,ODI,50,India,West Indies,West Indies,field,West Indies,wickets,1.0,IJ Gould|PJ Nero,J Charles
597925,2013-07-02,"Sabina Park, Kingston",Jamaica,1,ODI,50,Sri Lanka,India,India,field,Sri Lanka,runs,161.0,IJ Gould|JS Wilson,WU Tharanga
597926,2013-07-05,"Queen's Park Oval, Port of Spain",Trinidad,0,ODI,50,India,West Indies,West Indies,field,India,runs,102.0,NJ Llong|PJ Nero,V Kohli
597928,2013-07-09,"Queen's Park Oval, Port of Spain",Trinidad,1,ODI,50,India,Sri Lanka,Sri Lanka,field,India,runs,81.0,NJ Llong|PJ Nero,B Kumar
597929,2013-07-11,"Queen's Park Oval, Port of Spain",Trinidad,1,ODI,50,Sri Lanka,India,India,field,India,wickets,1.0,NJ Llong|PJ Nero,MS Dhoni
643665,2013-07-24,Harare Sports Club,,0,ODI,50,Zimbabwe,India,India,field,India,wickets,6.0,BNJ Oxenford|RB Tiffin,V Kohli
643667,2013-07-26,Harare Sports Club,,0,ODI,50,India,Zimbabwe,Zimbabwe,field,India,runs,58.0,O Chirombe|BNJ Oxenford,S Dhawan
643669,2013-07-28,Harare Sports Club,,0,ODI,50,Zimbabwe,India,India,field,India,wickets,7.0,BNJ Oxenford|RB Tiffin,A Mishra
643675,2013-08-01,Queens Sports Club,Bulawayo,0,ODI,50,Zimbabwe,India,India,field,India,wickets,9.0,TJ Matibiri|BNJ Oxenford,MM Sharma
643677,2013-08-03,Queens Sports Club,Bulawayo,0,ODI,50,Zimbabwe,India,India,field,India,wickets,7.0,O Chirombe|BNJ Oxenford,A Mishra
647249,2013-10-13,Maharashtra Cricket Association Stadium,Pune,0,ODI,50,Australia,India,Australia,bat,Australia,runs,72.0,RA Kettleborough|VA Kulkarni,GJ Bailey
647251,2013-10-16,Sawai Mansingh Stadium,Jaipur,0,ODI,50,Australia,India,Australia,bat,India,wickets,9.0,RA Kettleborough|VA Kulkarni,RG Sharma
647253,2013-10-19,"Punjab Cricket Association Stadium, Mohali",Chandigarh,0,ODI,50,India,Australia,Australia,field,Australia,wickets,4.0,RA Kettleborough|C Shamshuddin,JP Faulkner
647255,2013-10-23,JSCA International Stadium Complex,Ranchi,0,ODI,50,Australia,India,India,field,no result,,,RA Kettleborough|VA Kulkarni,
647259,2013-10-30,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,0,ODI,50,Australia,India,India,field,India,wickets,6.0,NJ Llong|S Ravi,V Kohli
647261,2013-11-02,M Chinnaswamy Stadium,Bangalore,0,ODI,50,India,Australia,Australia,field,India,runs,57.0,NJ Llong|S Ravi,RG Sharma
676529,2013-11-21,Nehru Stadium,Kochi,0,ODI,50,West Indies,India,West Indies,bat,India,wickets,6.0,VA Kulkarni|RJ Tucker,V Kohli
676531,2013-11-24,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,0,ODI,50,India,West Indies,West Indies,field,West Indies,wickets,2.0,VA Kulkarni|RJ Tucker,DJG Sammy
676533,2013-11-27,Green Park,Kanpur,0,ODI,50,West Indies,India,India,field,India,wickets,5.0,AK Chaudhary|RJ Tucker,S Dhawan
648651,2013-12-05,New Wanderers Stadium,Johannesburg,0,ODI,50,South Africa,India,India,field,South Africa,runs,141.0,AT Holdstock|RK Illingworth,Q de Kock
648653,2013-12-08,Kingsmead,Durban,0,ODI,50,South Africa,India,India,field,South Africa,runs,134.0,S George|RK Illingworth,Q de Kock
648655,2013-12-11,SuperSport Park,Centurion,0,ODI,50,South Africa,India,South Africa,bat,no result,,,JD Cloete|RK Illingworth,
667641,2014-01-19,McLean Park,Napier,0,ODI,50,New Zealand,India,India,field,New Zealand,runs,24.0,RJ Tucker|DJ Walker,CJ Anderson
667643,2014-01-22,Seddon Park,Hamilton,0,ODI,50,New Zealand,India,India,field,New Zealand,runs,15.0,CB Gaffaney|RJ Tucker,KS Williamson
667645,2014-01-25,Eden Park,Auckland,0,ODI,50,New Zealand,India,India,field,tie,,,BF Bowden|RJ Tucker,
667647,2014-01-28,Seddon Park,Hamilton,0,ODI,50,India,New Zealand,India,bat,New Zealand,wickets,7.0,GAV Baxter|RJ Tucker,LRPL Taylor
667649,2014-01-31,Westpac Stadium,Wellington,0,ODI,50,New Zealand,India,India,field,New Zealand,runs,87.0,BF Bowden|RJ Tucker,LRPL Taylor
710293,2014-02-26,Khan Shaheb Osman Ali Stadium,Fatullah,0,ODI,50,Bangladesh,India,India,field,India,wickets,6.0,BF Bowden|NJ Llong,V Kohli
710297,2014-02-28,Khan Shaheb Osman Ali Stadium,Fatullah,1,ODI,50,India,Sri Lanka,Sri Lanka,field,Sri Lanka,wickets,2.0,NJ Llong|BNJ Oxenford,KC Sangakkara
710301,2014-03-02,Shere Bangla National Stadium,Mirpur,1,ODI,50,India,Pakistan,Pakistan,field,Pakistan,wickets,1.0,NJ Llong|BNJ Oxenford,Mohammad Hafeez
710307,2014-03-05,Shere Bangla National Stadium,Mirpur,1,ODI,50,Afghanistan,India,India,field,India,wickets,8.0,BF Bowden|NJ Llong,RA Jadeja
744679,2014-06-15,Shere Bangla National Stadium,Mirpur,0,ODI,50,Bangladesh,India,Bangladesh,bat,India,wickets,7.0,HDPK Dharmasena|Enamul Haque,AM Rahane
744681,2014-06-17,Shere Bangla National Stadium,Mirpur,0,ODI,50,India,Bangladesh,Bangladesh,field,India,runs,47.0,HDPK Dharmasena|Sharfuddoula,STR Binny
744683,2014-06-19,Shere Bangla National Stadium,Mirpur,0,ODI,50,India,Bangladesh,India,bat,no result,,,HDPK Dharmasena|Enamul Haque,
667723,2014-08-27,Sophia Gardens,Cardiff,0,ODI,50,India,England,England,field,India,runs,133.0,RK Illingworth|PR Reiffel,SK Raina
667725,2014-08-30,Trent Bridge,Nottingham,0,ODI,50,England,India,India,field,India,wickets,6.0,MA Gough|PR Reiffel,R Ashwin
667727,2014-09-02,Edgbaston,Birmingham,0,ODI,50,England,India,India,field,India,wickets,9.0,PR Reiffel|RT Robinson,AM Rahane
667729,2014-09-05,Headingley,Leeds,0,ODI,50,England,India,India,field,England,runs,41.0,RA Kettleborough|PR Reiffel,JE Root
770121,2014-10-08,Nehru Stadium,Kochi,0,ODI,50,West Indies,India,India,field,West Indies,runs,124.0,IJ Gould|S Ravi,MN Samuels
770123,2014-10-11,Feroz Shah Kotla,Delhi,0,ODI,50,India,West Indies,India,bat,India,runs,48.0,IJ Gould|S Ravi,Mohammed Shami
770127,2014-10-17,Himachal Pradesh Cricket Association Stadium,Dharmasala,0,ODI,50,India,West Indies,West Indies,field,India,runs,59.0,IJ Gould|VA Kulkarni,V Kohli
792289,2014-11-02,Barabati Stadium,Cuttack,0,ODI,50,India,Sri Lanka,Sri Lanka,field,India,runs,169.0,VA Kulkarni|BNJ Oxenford,AM Rahane
792291,2014-11-06,"Sardar Patel Stadium, Motera",Ahmedabad,0,ODI,50,Sri Lanka,India,Sri Lanka,bat,India,wickets,6.0,VA Kulkarni|BNJ Oxenford,AT Rayudu
792293,2014-11-09,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,0,ODI,50,Sri Lanka,India,Sri Lanka,bat,India,wickets,6.0,VA Kulkarni|BNJ Oxenford,DPMD Jayawardene
792295,2014-11-13,Eden Gardens,Kolkata,0,ODI,50,India,Sri Lanka,India,bat,India,runs,153.0,BNJ Oxenford|S Ravi,RG Sharma
792297,2014-11-16,JSCA International Stadium Complex,Ranchi,0,ODI,50,Sri Lanka,India,Sri Lanka,bat,India,wickets,3.0,BNJ Oxenford|S Ravi,AD Mathews
754749,2015-01-18,Melbourne Cricket Ground,,0,ODI,50,India,Australia,India,bat,Australia,wickets,4.0,HDPK Dharmasena|JD Ward,MA Starc
754753,2015-01-20,"Brisbane Cricket Ground, Woolloongabba",Brisbane,1,ODI,50,India,England,India,bat,England,wickets,9.0,HDPK Dharmasena|MD Martell,ST Finn
754757,2015-01-26,Sydney Cricket Ground,,0,ODI,50,India,Australia,Australia,field,no result,,,M Erasmus|P Wilson,
754759,2015-01-30,Western Australia Cricket Association Ground,Perth,1,ODI,50,India,England,England,field,England,wickets,3.0,M Erasmus|JD Ward,JWA Taylor
656405,2015-02-15,Adelaide Oval,,1,ODI,50,India,Pakistan,India,bat,India,runs,76.0,IJ Gould|RA Kettleborough,V Kohli
656423,2015-02-22,Melbourne Cricket Ground,,1,ODI,50,India,South Africa,India,bat,India,runs,130.0,Aleem Dar|RA Kettleborough,S Dhawan
656439,2015-02-28,Western Australia Cricket Association Ground,Perth,1,ODI,50,United Arab Emirates,India,United Arab Emirates,bat,India,wickets,9.0,BF Bowden|MA Gough,R Ashwin
